StartDate,EndDate,printermodelid,devicename,ipaddress,Serialnumber,ModelName,Manufacturer,ManagementStatus,is_color,is_copier,is_scanner,is_fax,PPM_Black,PPM_Color,DateIntroduction,DateAdoption,DiscoveryDate,BLACK_ProdCodeOEM,BLACK_Yield,BLACK_ProdCostOEM,CYAN_ProdCodeOEM,CYAN_Yield,CYAN_ProdCostOEM,MAGENTA_ProdCodeOEM,MAGENTA_Yield,MAGENTA_ProdCostOEM,YELLOW_ProdCodeOEM,YELLOW_Yield,YELLOW_ProdCostOEM,DUTY_CYCLE,WattsPowerNormal,WattsPowerIdle,StartMeterLife,EndMeterLife,StartMeterBlack,EndMeterBlack,StartMeterColor,EndMeterColor,StartMeterPrintBlack,EndMeterPrintBlack,StartMeterPrintColor,EndMeterPrintColor,StartMeterCopyBlack,EndMeterCopyBlack,StartMeterCopyColor,EndMeterCopyColor,StartMeterScan,EndMeterScan,StartMeterFax,EndMeterFax,Start11x7,End11x7,TonerLevel_Black,TonerLevel_Cyan,TonerLevel_Magenta,TonerLevel_Yellow,Black Coverage,Cyan Coverage,Magenta Coverage,Yellow Coverage
12/13/2013 0:00,1/15/2014 23:59,24107,Lexmark C544 9821GP9 LL.AS.P207p E2AF,10.130.224.124,9821GP9,Lexmark C544dtn,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,23,25,10/20/2008 0:00,,10/7/2013 11:12,C540H2KG,2500,,C540H2CG,2000,,C540H2MG,2000,,C540H2YG,2000,,55000,500,18,22671,23190,7108,7359,15576,15882,7026,7272,15576,15882,,,,,,,,,,,30%,100%,30%,30%,5,5,2,2
12/13/2013 0:00,1/15/2014 23:59,24187,Lexmark C782 940VXM5 LC.IO.P165a 90C7,10.130.144.199,940VXM5,Lexmark C782dtn XL,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,38,35,11/11/2008 0:00,,10/7/2013 11:11,C782X1KG,15000,,C782U1CG,16500,,C782U1MG,16500,,C782X1YG,15000,,120000,650,25,8648,8797,761,766,7889,8031,,,,,,,,,,,,,,,45%,100%,100%,90%,5,5,5,5
12/13/2013 0:00,1/15/2014 23:59,24187,Lexmark C782 940WBHX LC.IO.P165aS1 6129,10.130.97.41,940WBHX,Lexmark C782dtn XL,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,38,35,11/11/2008 0:00,,10/7/2013 11:11,C782X1KG,15000,,C782U1CG,16500,,C782U1MG,16500,,C782X1YG,15000,,120000,650,25,10521,10546,2481,2483,8061,8063,,,,,,,,,,,,,,,54%,100%,100%,100%,5,5,5,5
12/13/2013 0:00,1/15/2014 23:59,24187,Lexmark C782 940WGR8 LC.IO.P165a 48AE,10.131.72.174,940WGR8,Lexmark C782dtn XL,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,38,35,11/11/2008 0:00,,10/7/2013 14:21,C782X1KG,15000,,C782U1CG,16500,,C782U1MG,16500,,C782X1YG,15000,,120000,650,25,19262,19459,3157,3184,16106,16275,,,,,,,,,,,,,,,72%,81%,81%,100%,5,5,5,5
12/13/2013 0:00,1/15/2014 23:59,24187,Lexmark C782 940WHDB LC.IO.P165a 44B8,10.131.68.184,940WHDB,Lexmark C782dtn XL,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,38,35,11/11/2008 0:00,,10/7/2013 14:20,C782X1KG,15000,,C782U1CG,16500,,C782U1MG,16500,,C782X1YG,15000,,120000,650,25,64004,64239,19551,19564,44456,44675,,,,,,,,,,,,,,,OK,36%,90%,27%,5,5,5,5
12/13/2013 0:00,1/15/2014 23:59,24187,Lexmark C782 940WYYB LC.IO.P165aS1 7F3D,10.130.127.61,940WYYB,Lexmark C782dtn XL,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,38,35,11/11/2008 0:00,,11/8/2013 10:20,C782X1KG,15000,,C782U1CG,16500,,C782U1MG,16500,,C782X1YG,15000,,120000,650,25,,,,,,,,,,,,,,,,,,,,,100%,45%,100%,27%,5,5,5,5
12/13/2013 0:00,1/15/2014 23:59,24187,Lexmark C782 940WZP3 LC.IO.P165aS1 80AB,10.140.128.171,940WZP3,Lexmark C782dtn XL,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,38,35,11/11/2008 0:00,,10/7/2013 14:19,C782X1KG,15000,,C782U1CG,16500,,C782U1MG,16500,,C782X1YG,15000,,120000,650,25,93670,95617,13859,14114,79818,81503,,,,,,,,,,,,,,,100%,100%,100%,100%,5,5,5,5
12/13/2013 0:00,1/15/2014 23:59,24187,Lexmark C782 940X379 LC.IO.P165aS1 50A6,10.130.80.107,940X379,Lexmark C782dtn XL,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,38,35,11/11/2008 0:00,,10/7/2013 11:11,C782X1KG,15000,,C782U1CG,16500,,C782U1MG,16500,,C782X1YG,15000,,120000,650,25,117436,121737,104757,108952,12679,12785,,,,,,,,,,,,,,,27%,100%,45%,90%,1.82,5,5,5
12/13/2013 0:00,1/15/2014 23:59,24187,Lexmark C782 940X8TK LC.IO.P165aS1 F248,10.140.242.43,940X8TK,Lexmark C782dtn XL,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,38,35,11/11/2008 0:00,,10/7/2013 14:20,C782X1KG,15000,,C782U1CG,16500,,C782U1MG,16500,,C782X1YG,15000,,120000,650,25,54047,55556,10614,11000,43459,44556,,,,,,,,,,,,,,,63%,54%,90%,OK,5,5,5,5
12/13/2013 0:00,1/15/2014 23:59,24187,Lexmark C782 940X8XD LC.IO.P165a AE28,10.130.174.40,940X8XD,Lexmark C782dtn XL,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,38,35,11/11/2008 0:00,,10/7/2013 11:11,C782X1KG,15000,,C782U1CG,16500,,C782U1MG,16500,,C782X1YG,15000,,120000,650,25,32668,33430,17202,17472,15466,15958,,,,,,,,,,,,,,,100%,81%,63%,72%,5,5,5,5
12/13/2013 0:00,1/15/2014 23:59,24187,Lexmark C782 940X8XM LC.IO.P165aS1 F434,10.140.244.52,940X8XM,Lexmark C782dtn XL,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,38,35,11/11/2008 0:00,,10/7/2013 14:20,C782X1KG,15000,,C782U1CG,16500,,C782U1MG,16500,,C782X1YG,15000,,120000,650,25,62282,63313,33967,34384,28315,28929,,,,,,,,,,,,,,,63%,90%,100%,OK,5,5,5,5
12/13/2013 0:00,1/15/2014 23:59,24187,Lexmark C782 940X8Y4 LC.IO.P165aS1 F221,10.140.242.39,940X8Y4,Lexmark C782dtn XL,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,38,35,11/11/2008 0:00,,10/7/2013 14:20,C782X1KG,15000,,C782U1CG,16500,,C782U1MG,16500,,C782X1YG,15000,,120000,650,25,80923,81886,16725,16904,64198,64982,,,,,,,,,,,,,,,36%,OK,63%,45%,5,5,5,5
12/13/2013 0:00,1/15/2014 23:59,24187,Lexmark C782 940X9X6 LC.IO.P165aS1 ED32,10.140.237.58,940X9X6,Lexmark C782dtn XL,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,38,35,11/11/2008 0:00,,10/7/2013 14:21,C782X1KG,15000,,C782U1CG,16500,,C782U1MG,16500,,C782X1YG,15000,,120000,650,25,73632,74398,11270,11378,62368,63020,,,,,,,,,,,,,,,OK,45%,OK,OK,5,5,5,5
12/13/2013 0:00,1/15/2014 23:59,24187,Lexmark C782 940XD2D LC.IO.P165aS1 7B3A,10.130.123.58,940XD2D,Lexmark C782dtn XL,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,38,35,11/11/2008 0:00,,10/7/2013 11:11,C782X1KG,15000,,C782U1CG,16500,,C782U1MG,16500,,C782X1YG,15000,,120000,650,25,253397,260290,115402,118298,137995,141992,,,,,,,,,,,,,,,100%,72%,45%,100%,5,6.49,8.34,5.69
12/13/2013 0:00,1/15/2014 23:59,24187,Lexmark C782 940XG44 LC.IO.P165aS1 64ED,10.131.100.237,940XG44,Lexmark C782dtn XL,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,38,35,11/11/2008 0:00,,10/7/2013 14:19,C782X1KG,15000,,C782U1CG,16500,,C782U1MG,16500,,C782X1YG,15000,,120000,650,25,123853,124035,77975,77991,45879,46044,,,,,,,,,,,,,,,72%,63%,27%,72%,5,5,5,5
12/13/2013 0:00,1/15/2014 23:59,24187,Lexmark C782 940XG4N LC.IO.P165aS1 F542,10.140.245.66,940XG4N,Lexmark C782dtn XL,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,38,35,11/11/2008 0:00,,10/7/2013 14:20,C782X1KG,15000,,C782U1CG,16500,,C782U1MG,16500,,C782X1YG,15000,,120000,650,25,161813,162939,13715,13754,148100,149185,,,,,,,,,,,,,,,OK,36%,54%,72%,16.81,9.52,9.52,17.31
12/13/2013 0:00,1/15/2014 23:59,24187,Lexmark C782 940XG69 LC.IO.P165aS1 E92C,10.140.233.42,940XG69,Lexmark C782dtn XL,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,38,35,11/11/2008 0:00,,10/7/2013 14:21,C782X1KG,15000,,C782U1CG,16500,,C782U1MG,16500,,C782X1YG,15000,,120000,650,25,35967,36778,6879,6979,29120,29799,,,,,,,,,,,,,,,45%,OK,72%,27%,5,5,5,5
