StartDate,EndDate,printermodelid,devicename,ipaddress,Serialnumber,ModelName,Manufacturer,ManagementStatus,is_color,is_copier,is_scanner,is_fax,PPM_Black,PPM_Color,DateIntroduction,DateAdoption,DiscoveryDate,BLACK_ProdCodeOEM,BLACK_Yield,BLACK_ProdCostOEM,CYAN_ProdCodeOEM,CYAN_Yield,CYAN_ProdCostOEM,MAGENTA_ProdCodeOEM,MAGENTA_Yield,MAGENTA_ProdCostOEM,YELLOW_ProdCodeOEM,YELLOW_Yield,YELLOW_ProdCostOEM,DUTY_CYCLE,WattsPowerNormal,WattsPowerIdle,StartMeterLife,EndMeterLife,StartMeterBlack,EndMeterBlack,StartMeterColor,EndMeterColor,StartMeterPrintBlack,EndMeterPrintBlack,StartMeterPrintColor,EndMeterPrintColor,StartMeterCopyBlack,EndMeterCopyBlack,StartMeterCopyColor,EndMeterCopyColor,StartMeterScan,EndMeterScan,StartMeterFax,EndMeterFax,Start11x7,End11x7,TonerLevel_Black,TonerLevel_Cyan,TonerLevel_Magenta,TonerLevel_Yellow,Black Coverage,Cyan Coverage,Magenta Coverage,Yellow Coverage,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 4120,192.168.65.32,CNCCD1R14Y,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,6/1/2012 5:09:58 PM,CE390A,10000,,,,,,,,,,,250000,960,22,57291,60040,57291,60040,,,35195,36460,,,22186,23580,,,24720,25369,,,,,,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 421E,192.168.66.30,CNCCD3G0PR,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,6/5/2012 4:40:01 PM,CE390A,10000,,,,,,,,,,,250000,960,22,71858,74604,71858,74604,,,47450,49231,,,24421,25373,,,38184,39427,,,,,76%,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 431E,192.168.67.30,CNCCD4425P,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,5/24/2012 3:41:20 PM,CE390A,10000,,,,,,,,,,,250000,960,22,182629,187195,182629,187195,,,93866,96171,,,88765,91024,,,63496,64859,,,,,25%,,,,1.90,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 441E,192.168.68.30,CNCCD3G0PJ,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,6/4/2012 3:46:57 PM,CE390A,10000,,,,,,,,,,,250000,960,22,206131,213849,206131,213849,,,66438,68377,,,139696,145472,,,84078,87101,,,,,,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 451E,192.168.69.30,CNCCD4424S,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,6/4/2012 4:21:59 PM,CE390A,10000,,,,,,,,,,,250000,960,22,33401,34389,33401,34389,,,18830,19498,,,14572,14891,,,10157,10426,,,,,83%,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 461E,192.168.70.30,CNCCD3G0XD,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,5/25/2012 11:19:32 AM,CE390A,10000,,,,,,,,,,,250000,960,22,90812,93448,90812,93448,,,50778,52581,,,40051,40867,,,52044,53165,,,,,,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 471E,192.168.71.30,CNCCD3G0KK,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,5/23/2012 2:03:21 PM,CE390A,10000,,,,,,,,,,,250000,960,22,162270,166431,162270,166431,,,82991,85368,,,79279,81063,,,47592,49403,,,,,96%,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 4B1E,192.168.75.30,CNCCD3G0NL,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,5/23/2012 6:18:27 PM,CE390A,10000,,,,,,,,,,,250000,960,22,251582,260803,251582,260803,,,75691,79061,,,175902,181742,,,68973,71868,,,,,,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 4B1F,192.168.75.31,CNCCD3G0MM,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,5/23/2012 2:03:22 PM,CE390A,10000,,,,,,,,,,,250000,960,22,152525,159512,152525,159512,,,94556,99053,,,57993,60459,,,48615,49905,,,,,16%,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 4E1E,192.168.78.30,CNCCD3D1ZN,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,5/31/2012 8:15:35 PM,CE390A,10000,,,,,,,,,,,250000,960,22,305234,317395,305234,317395,,,110922,116138,,,194337,201257,,,119077,124041,,,,,,,,,5.00,,,,
