StartDate,EndDate,printermodelid,devicename,ipaddress,Serialnumber,ModelName,Manufacturer,ManagementStatus,is_color,is_copier,is_scanner,is_fax,PPM_Black,PPM_Color,DateIntroduction,DateAdoption,DiscoveryDate,BLACK_ProdCodeOEM,BLACK_Yield,BLACK_ProdCostOEM,CYAN_ProdCodeOEM,CYAN_Yield,CYAN_ProdCostOEM,MAGENTA_ProdCodeOEM,MAGENTA_Yield,MAGENTA_ProdCostOEM,YELLOW_ProdCodeOEM,YELLOW_Yield,YELLOW_ProdCostOEM,DUTY_CYCLE,WattsPowerNormal,WattsPowerIdle,StartMeterLife,EndMeterLife,StartMeterBlack,EndMeterBlack,StartMeterColor,EndMeterColor,StartMeterPrintBlack,EndMeterPrintBlack,StartMeterPrintColor,EndMeterPrintColor,StartMeterCopyBlack,EndMeterCopyBlack,StartMeterCopyColor,EndMeterCopyColor,StartMeterScan,EndMeterScan,StartMeterFax,EndMeterFax,Start11x7,End11x7,TonerLevel_Black,TonerLevel_Cyan,TonerLevel_Magenta,TonerLevel_Yellow,Black Coverage,Cyan Coverage,Magenta Coverage,Yellow Coverage,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,20615,Dell Color Laser 3110cn A71B,10.0.167.27,0927016763,Dell 3110cn,Dell,Unmanaged,True,False,False,False,31,17,5/15/2006 12:00:00 AM,,3/31/2012 12:55:28 AM,310-8092,8000,,310-8094,8000,,310-8096,8000,,310-8097,4000,,60000,,,88854,89329,32710,32892,56147,56437,,,,,,,,,,,,,,,,,,,5.00,5.00,5.00,5.00,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,21030,Dell Laser Printer 5210n 790YX5K LS.ST.P256 9C21,10.0.156.33,790YX5K-54-13,Dell Laser Printer 5210n,Dell,Managed,False,False,False,False,40,,6/20/2006 12:00:00 AM,,9/29/2011 12:38:23 PM,593-10132,10000,,,,,,,,,,,200000,600,90,57275,57781,57275,57781,,,,,,,,,,,,,,,,,,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,20446,Dell Laser Printer 5310n 790G3HW LS.ST.P211 941E,10.0.148.30,790G3HW-54-13,Dell 5310n,Dell,Managed,False,False,False,False,50,,5/23/2006 12:00:00 AM,,9/28/2011 11:03:30 AM,341-2939,30000,,,,,,,,,,,250000,760,90,133334,133576,133334,133576,,,,,,,,,,,,,,,,,,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15876,Dell Laser Printer M5200 991X744 551.019 --- Part Number --- 6A21,10.0.106.33,991X744,Dell M5200N,Dell,Managed,False,False,False,False,35,,10/21/2003 12:00:00 AM,,9/29/2011 12:38:23 PM,310-4133,18000,,,,,,,,,,,175000,580,95,36687,36837,36687,36837,,,,,,,,,,,,,,,,,50%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,18068,Hewlett-Packard LaserJet 4345 MFP,10.145.9.45,CNJYF21368,Hewlett-Packard LaserJet 4345 MFP,Hewlett-Packard,Managed,False,True,True,False,45,,11/9/2004 12:00:00 AM,,7/25/2013 1:26:56 AM,Q5945A,18000,,,,,,,,,,,200000,790,49,453618,461652,453618,461652,,,119264,122161,,,263113,263831,,,156790,159068,71258,75660,,,76%,,,,4.78,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,18937,HP Color LaserJet 2600n 6198,10.0.97.234,CNHC77T223,Hewlett-Packard Color LaserJet 2600n,Hewlett-Packard,Managed,True,False,False,False,8,8,5/10/2005 12:00:00 AM,,9/28/2011 11:03:29 AM,Q6000A,2500,,Q6001A,2000,,Q6003A,2000,,Q6002A,2000,,35000,190,13,23833,23918,9960,9964,13875,13954,,,,,,,,,,,,,,,34%,52%,27%,27%,6.70,3.85,3.85,3.85,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,20284,HP Color LaserJet 2605dn 0225,10.0.2.37,CNGC75R6H7,Hewlett-Packard Color LaserJet 2605dn,Hewlett-Packard,Managed,True,False,False,False,12,10,4/18/2006 12:00:00 AM,,9/29/2011 12:38:24 PM,Q6000A,2500,,Q6001A,2000,,Q6003A,2000,,Q6002A,2000,,35000,255,18,69225,69841,9879,9984,59350,59857,,,,,,,,,,,,,,,83.2%,100%,25.1%,24%,3.18,2.99,3.17,3.39,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,20284,HP Color LaserJet 2605dn 193B,10.0.25.31,CNGC6DM2SH,Hewlett-Packard Color LaserJet 2605dn,Hewlett-Packard,Managed,True,False,False,False,12,10,4/18/2006 12:00:00 AM,,10/9/2011 6:53:07 PM,Q6000A,2500,,Q6001A,2000,,Q6003A,2000,,Q6002A,2000,,35000,255,18,19711,20572,5493,5531,14220,15041,,,,,,,,,,,,,,,43.1%,12.1%,96.2%,13.2%,9.93,1.52,1.11,3.27,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,20284,HP Color LaserJet 2605dn 683B,10.0.104.169,CNGC73V0YW,Hewlett-Packard Color LaserJet 2605dn,Hewlett-Packard,Managed,True,False,False,False,12,10,4/18/2006 12:00:00 AM,,9/28/2011 11:03:28 AM,Q6000A,2500,,Q6001A,2000,,Q6003A,2000,,Q6002A,2000,,35000,255,18,,,,,,,,,,,,,,,,,,,,,61.9%,12.1%,83.2%,47%,5.00,5.00,5.00,5.00,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,19641,HP Color LaserJet 3600 041E,10.1.9.52,CNWDF09794,Hewlett-Packard Color LaserJet 3600dn,Hewlett-Packard,Managed,True,False,False,False,17,17,10/17/2005 12:00:00 AM,,5/16/2013 12:25:40 PM,Q6470A,6000,,Q6471A,4000,,Q6473A,4000,,Q6472A,4000,,50000,335,15,38199,38834,7453,7475,30747,31359,,,,,,,,,,,,,,,17%,19%,27%,50%,3.73,1.47,2.21,1.47,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,19641,HP Color LaserJet 3600 0935,10.1.9.53,CNWDF10990,Hewlett-Packard Color LaserJet 3600dn,Hewlett-Packard,Managed,True,False,False,False,17,17,10/17/2005 12:00:00 AM,,7/25/2013 1:27:04 AM,Q6470A,6000,,Q6471A,4000,,Q6473A,4000,,Q6472A,4000,,50000,335,15,2932,3001,212,212,2723,2789,,,,,,,,,,,,,,,34%,20%,24%,21%,5.26,5.00,3.70,5.00,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,19641,HP Color LaserJet 3600 0936,10.1.9.54,CNWDF08714,Hewlett-Packard Color LaserJet 3600dn,Hewlett-Packard,Managed,True,False,False,False,17,17,10/17/2005 12:00:00 AM,,7/25/2013 1:27:04 AM,Q6470A,6000,,Q6471A,4000,,Q6473A,4000,,Q6472A,4000,,50000,335,15,10682,10789,643,643,10040,10146,,,,,,,,,,,,,,,7%,32%,59%,7%,8.33,3.74,1.87,3.74,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,19641,HP Color LaserJet 3600 981F,10.0.96.32,CNWBF41567,Hewlett-Packard Color LaserJet 3600dn,Hewlett-Packard,Managed,True,False,False,False,17,17,10/17/2005 12:00:00 AM,,9/29/2011 12:38:13 PM,Q6470A,6000,,Q6471A,4000,,Q6473A,4000,,Q6472A,4000,,50000,335,15,133546,134221,10902,11368,122658,122853,,,,,,,,,,,,,,,5%,63%,89%,19%,9.04,1.76,2.16,1.76,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,19643,HP Color LaserJet 4700 2A21,10.0.42.33,JPLLB15836,Hewlett-Packard Color LaserJet 4700n,Hewlett-Packard,Managed,True,False,False,False,30,30,10/17/2005 12:00:00 AM,,9/29/2011 12:38:21 PM,Q5950A,11000,,Q5951A,10000,,Q5953A,10000,,Q5952A,10000,,100000,567,55,255865,259121,106217,107424,149648,151697,,,,,,,,,,,,,,,99%,68%,84%,87%,4.90,1.75,1.09,1.10,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,19643,HP Color LaserJet 4700 A02A,10.0.160.42,JP4LB32842,Hewlett-Packard Color LaserJet 4700n,Hewlett-Packard,Managed,True,False,False,False,30,30,10/17/2005 12:00:00 AM,,9/29/2011 12:38:28 PM,Q5950A,11000,,Q5951A,10000,,Q5953A,10000,,Q5952A,10000,,100000,567,55,200559,200725,76485,76538,124075,124187,,,,,,,,,,,,,,,35%,32%,77%,79%,4.77,1.35,0.64,1.18,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,14621,hp color LaserJet 5500 023B,10.0.2.59,JPJR006092,Hewlett-Packard Color Laserjet 5500n,Hewlett-Packard,Managed,True,False,False,False,21,21,9/23/2002 12:00:00 AM,,4/24/2013 4:44:29 PM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,562,51,266205,267123,143593,143840,122613,123283,,,,,,,,,,,,,,,77%,31%,9%,6%,7.46,11.98,9.24,9.37,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,14621,hp color LaserJet 5500 2A3B,10.0.42.59,JPFK002715,Hewlett-Packard Color Laserjet 5500n,Hewlett-Packard,Managed,True,False,False,False,21,21,9/23/2002 12:00:00 AM,,9/29/2011 12:38:20 PM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,562,51,299953,300837,146437,146825,153518,154012,,,,,,,,,,,,,,,92%,48%,8%,86%,6.06,9.88,7.06,9.88,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,14621,hp color LaserJet 5500 2F3B,10.0.47.59,JPJR006098,Hewlett-Packard Color Laserjet 5500n,Hewlett-Packard,Managed,True,False,False,False,21,21,9/23/2002 12:00:00 AM,,9/28/2011 11:03:27 AM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,562,51,92627,93499,40280,40624,52348,52875,,,,,,,,,,,,,,,57%,81%,71%,85%,7.93,11.38,8.75,9.08,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,14621,hp color LaserJet 5500 443B,10.0.68.59,JPHR000598,Hewlett-Packard Color Laserjet 5500n,Hewlett-Packard,Managed,True,False,False,False,21,21,9/23/2002 12:00:00 AM,,9/28/2011 11:03:29 AM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,562,51,202274,203156,110912,111063,91363,92093,,,,,,,,,,,,,,,88%,48%,98%,3%,5.95,4.86,3.69,3.93,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,14621,hp color LaserJet 5500 453B,10.0.69.59,JPEK001283,Hewlett-Packard Color Laserjet 5500n,Hewlett-Packard,Managed,True,False,False,False,21,21,9/23/2002 12:00:00 AM,,9/29/2011 12:38:29 PM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,562,51,170120,171395,87157,87565,82966,83830,,,,,,,,,,,,,,,32%,4%,7%,99%,5.75,5.32,4.03,4.20,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  073B,10.0.7.59,JPSC8CB01D,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,9/28/2011 11:03:28 AM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,220117,221934,108736,109346,111382,112588,,,,,,,,,,,,,,,23%,41%,42%,52%,4.49,2.80,2.26,2.30,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  083B,10.0.8.59,JPFC5CH036,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,9/29/2011 12:38:12 PM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,220898,220976,111621,111639,109282,109337,,,,,,,,,,,,,,,37%,53%,42%,89%,4.24,3.07,2.74,2.67,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  0E3B,10.0.14.59,JPDC4D8054,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,9/28/2011 11:03:28 AM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,203783,205607,101673,102199,102137,103408,,,,,,,,,,,,,,,95%,21%,2%,83%,4.92,3.66,3.34,3.07,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  0F25,10.0.15.37,JPEC531072,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,9/29/2011 8:34:02 AM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,134650,134928,76475,76527,58175,58401,,,,,,,,,,,,,,,64%,64%,64%,64%,4.34,4.16,3.66,3.32,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  113B,10.0.17.59,JPFC5CS01R,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,9/29/2011 12:38:28 PM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,85025,85280,50844,50989,34182,34291,,,,,,,,,,,,,,,53%,56%,44%,80%,8.62,3.08,2.80,2.54,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  153B,10.0.21.59,JPBC48R00B,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,9/29/2011 12:38:26 PM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,299844,300784,138385,138650,161459,162134,,,,,,,,,,,,,,,36%,98%,97%,19%,4.25,3.79,3.00,3.03,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  213B,10.0.33.59,JPFC57B05T,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,9/29/2011 12:38:15 PM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,34978,34998,9556,9568,25425,25430,,,,,,,,,,,,,,,96%,11%,11%,10%,3.11,3.12,1.99,2.46,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  3123,10.0.49.35,JPDC51R03N,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,9/28/2011 11:03:30 AM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,129908,130239,69884,69950,60031,60289,,,,,,,,,,,,,,,79%,60%,57%,85%,5.77,4.26,3.62,3.11,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  373B,10.0.55.59,JPFC59400J,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,9/28/2011 11:03:30 AM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,179045,179981,37973,38066,141079,141915,,,,,,,,,,,,,,,23%,94%,69%,65%,6.56,7.42,5.49,5.35,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  493B,10.0.73.59,JPBC48R014,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,9/29/2011 12:38:19 PM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,144339,145004,61837,61943,82502,83061,,,,,,,,,,,,,,,26%,30%,9%,71%,6.76,4.18,3.59,3.45,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  4B3B,10.0.75.59,JPFC56R018,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,9/29/2011 8:34:02 AM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,208978,209952,86598,86892,122381,123060,,,,,,,,,,,,,,,74%,13%,13%,88%,5.51,3.77,3.38,3.11,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  5321,10.0.83.33,JPEC54B04R,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,8/26/2013 12:10:52 PM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,120010,120438,34420,34468,85590,85970,,,,,,,,,,,,,,,12%,12%,26%,47%,2.88,2.20,1.50,1.49,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  563B,10.0.86.59,JPSC87300R,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,9/29/2011 12:38:24 PM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,23892,24260,6797,6868,17096,17392,,,,,,,,,,,,,,,19%,56%,55%,55%,5.16,3.50,2.96,3.05,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  6E3B,10.0.110.59,JPSC6DF02B,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,9/29/2011 12:38:22 PM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,117909,119575,34423,34794,83487,84781,,,,,,,,,,,,,,,99%,67%,68%,38%,5.69,4.26,3.73,3.20,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  6F3B,10.0.111.59,JPSC6BS05D,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,9/29/2011 12:38:15 PM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,143108,148920,36519,37317,106733,111603,,,,,,,,,,,,,,,3%,64%,37%,76%,3.76,2.35,2.20,1.80,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  703B,10.0.112.59,JPSC6BH050,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,9/28/2011 11:03:28 AM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,160911,161731,45610,45904,115301,115827,,,,,,,,,,,,,,,47%,96%,96%,84%,4.10,3.20,2.56,2.49,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  713B,10.0.116.59,JPSC6C6174,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,9/29/2011 12:38:26 PM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,105962,106438,41778,41871,64185,64567,,,,,,,,,,,,,,,13%,24%,52%,30%,6.65,4.77,4.23,3.57,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  723B,10.0.114.59,JPSC6C616Z,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,9/29/2011 12:38:17 PM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,81653,82077,20509,20555,61145,61522,,,,,,,,,,,,,,,3%,30%,89%,68%,4.60,3.32,3.22,2.73,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  893B,10.0.137.59,JPSC73N06K,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,9/29/2011 12:38:18 PM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,119322,121219,34913,35073,84411,86146,,,,,,,,,,,,,,,15%,32%,25%,93%,5.80,4.32,3.23,2.63,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  AB3B,10.0.171.59,JPDC4D804G,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,9/29/2011 12:38:15 PM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,88436,88766,39375,39461,49061,49305,,,,,,,,,,,,,,,70%,46%,59%,74%,6.29,3.15,2.84,2.69,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  B73B,10.0.183.59,JPSC71S0CJ,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,9/29/2011 12:38:20 PM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,35019,35466,15225,15331,19794,20135,,,,,,,,,,,,,,,57%,27%,27%,98%,5.06,3.09,2.64,2.36,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  BE3B,10.0.190.59,JPSC94J03R,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,9/29/2011 12:38:20 PM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,49797,50366,22130,22438,27677,27928,,,,,,,,,,,,,,,72%,57%,51%,8%,6.82,3.70,3.05,3.29,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17677,hp color LaserJet 5550  E93B,10.0.233.59,JPSC9CS1CK,Hewlett-Packard Color LaserJet 5550n,Hewlett-Packard,Managed,True,False,False,False,28,27,10/5/2004 12:00:00 AM,,9/29/2011 12:38:27 PM,C9730A,13000,,C9731A,12000,,C9733A,12000,,C9732A,12000,,120000,614,93,54621,55578,23595,24095,31028,31483,,,,,,,,,,,,,,,65%,6%,7%,8%,6.19,3.97,3.35,3.37,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,23267,HP Color LaserJet CM1312nfi MFP CCA1,10.0.204.177,CND893H520,Hewlett-Packard Color LaserJet CM1312nfi,Hewlett-Packard,Managed,True,True,True,True,12,8,,,9/24/2012 8:32:55 PM,CB540A,2200,,CB541A,1400,,CB543A,1400,,CB542A,1400,,30000,295,21,7036,7133,1271,1279,5770,5854,1197,1205,4120,4200,,,1654,1654,1835,1835,,,,,13%,88%,27%,44%,4.23,4.02,2.41,7.24,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,23883,HP Color LaserJet CM2320nf MFP 053A,172.20.5.58,CNF9B88TJF,Hewlett-Packard Color LaserJet CM2320nf,Hewlett-Packard,Managed,True,True,True,True,21,21,9/3/2008 12:00:00 AM,,8/30/2013 12:57:44 AM,CC530A,3500,,CC531A,2800,,CC533A,2800,,CC532A,2800,,40000,,,27473,28011,9570,9646,17903,18365,7023,7050,17791,18243,2274,2318,114,122,4557,4614,275,278,,,48%,39%,32%,45%,3.71,3.89,3.89,3.50,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,23167,HP Color LaserJet CP1518ni A126,10.0.161.38,CND0200421,Hewlett-Packard Color LaserJet CP1518ni,Hewlett-Packard,Managed,True,False,False,False,12,8,3/4/2008 12:00:00 AM,,9/29/2011 12:38:17 PM,CB540A,2200,,CB541A,1400,,CB543A,1400,,CB542A,1400,,30000,260,11,8686,9034,2183,2296,6511,6738,,,,,,,,,,,,,,,34%,6%,93%,96%,3.06,2.48,2.48,1.49,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,23167,HP Color LaserJet CP1518ni CB22,10.0.203.34,CNCC9420H8,Hewlett-Packard Color LaserJet CP1518ni,Hewlett-Packard,Managed,True,False,False,False,12,8,3/4/2008 12:00:00 AM,,9/29/2011 12:38:28 PM,CB540A,2200,,CB541A,1400,,CB543A,1400,,CB542A,1400,,30000,260,11,29324,29812,8183,8268,21141,21544,,,,,,,,,,,,,,,22%,98%,18%,44%,5.77,3.60,2.80,3.60,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,23880,HP Color LaserJet CP2025dn 053B,10.0.5.59,CNBSD05618,Hewlett-Packard Color LaserJet CP2025dn,Hewlett-Packard,Managed,True,False,False,False,21,21,9/3/2008 12:00:00 AM,,9/29/2011 12:38:30 PM,CC530A,3500,,CC531A,2800,,CC533A,2800,,CC532A,2800,,40000,260,4,60937,62031,19855,20200,41082,41831,,,,,,,,,,,,,,,37%,61%,47%,33%,1.10,1.18,1.23,1.18,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,23880,HP Color LaserJet CP2025dn 063B,10.0.6.59,CNGS441807,Hewlett-Packard Color LaserJet CP2025dn,Hewlett-Packard,Managed,True,False,False,False,21,21,9/3/2008 12:00:00 AM,,9/29/2011 12:38:11 PM,CC530A,3500,,CC531A,2800,,CC533A,2800,,CC532A,2800,,40000,260,4,14850,14857,3702,3702,11149,11155,,,,,,,,,,,,,,,67%,63%,90%,83%,5.00,5.00,5.00,5.00,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,23880,HP Color LaserJet CP2025dn 0B98,10.0.11.152,CNGS369274,Hewlett-Packard Color LaserJet CP2025dn,Hewlett-Packard,Managed,True,False,False,False,21,21,9/3/2008 12:00:00 AM,,9/28/2011 11:03:27 AM,CC530A,3500,,CC531A,2800,,CC533A,2800,,CC532A,2800,,40000,260,4,43316,45047,14641,15607,28675,29440,,,,,,,,,,,,,,,43%,20%,17%,7%,3.57,3.57,3.75,3.57,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,23880,HP Color LaserJet CP2025dn 0F3B,10.0.15.59,CNGS455244,Hewlett-Packard Color LaserJet CP2025dn,Hewlett-Packard,Managed,True,False,False,False,21,21,9/3/2008 12:00:00 AM,,9/29/2011 12:38:28 PM,CC530A,3500,,CC531A,2800,,CC533A,2800,,CC532A,2800,,40000,260,4,24324,25585,8724,9281,15605,16304,,,,,,,,,,,,,,,81%,24%,77%,31%,4.90,4.34,6.99,3.37,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,23880,HP Color LaserJet CP2025dn 2737,10.0.39.55,CNGS372053,Hewlett-Packard Color LaserJet CP2025dn,Hewlett-Packard,Managed,True,False,False,False,21,21,9/3/2008 12:00:00 AM,,9/29/2011 12:38:15 PM,CC530A,3500,,CC531A,2800,,CC533A,2800,,CC532A,2800,,40000,260,4,31329,33033,12819,14039,18526,18994,,,,,,,,,,,,,,,65%,86%,85%,29%,3.99,3.84,3.84,3.52,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,23880,HP Color LaserJet CP2025dn 5A1B,10.0.90.27,CNBSB00315,Hewlett-Packard Color LaserJet CP2025dn,Hewlett-Packard,Managed,True,False,False,False,21,21,9/3/2008 12:00:00 AM,,9/28/2011 11:03:28 AM,CC530A,3500,,CC531A,2800,,CC533A,2800,,CC532A,2800,,40000,260,4,6327,6403,690,703,5639,5700,,,,,,,,,,,,,,,95%,57%,52%,52%,3.07,3.11,5.00,5.00,
